thin_lips,0
stick_out_tongue,0
gray_lips,0
white_lips,0
brown_lips,0
red_lips,0
pink_lips,0
orange_lips,0
yellow_lips,0
golden_lips,0
light_green_lips,0
green_lips,0
sky_blue_lips,0
blue_lips,0
purple_lips,0
black_lips,0
gray_tongue,0
white_tongue,0
brown_tongue,0
red_tongue,0
pink_tongue,0
orange_tongue,0
yellow_tongue,0
golden_tongue,0
light_green_tongue,0
green_tongue,0
sky_blue_tongue,0
blue_tongue,0
purple_tongue,0
black_tongue,0
ears,0
earlobes,0
short_ears,0
long_ears,0
very_short_ears,0
very_long_ears,0
slender_ears,0
heavy_ears,0
short_earlobes,0
long_earlobes,0
pointy_ears,0
short_pointy_ears,0
long_pointy_ears,0
animal_ears,0
fake_animal_ears,0
dog_ears,0
cat_ears,0
bear_ears,0
raccoon_ears,0
wolf_ears,0
squirrel_ears,0
pig_ears,0
horse_ears,0
bat_ears,0
deer_ears,0
lion_ears,0
cow_ears,0
sheep_ears,0
fox_ears,0
goat_ears,0
monkey_ears,0
ferret_ears,0
mouse_ears,0
rabbit_ears,0
panda_ears,0
tiger_ears,0
long_nose,0
short_nose,0
slender_nose,0
heavy_nose,0
broad_nose,0
high-end_nose,0
aquiline_nose,0
wild_boogged_nose,0
male,0
female,0
trans_man,0
trans_woman,0
young_boy,0
young_girl,0
young_man,0
young_woman,0
middle-aged_man,0
middle-aged_woman,0
old_man,0
old_woman,0
shota,0
loli,0
milf,0
giant,0
small,0
giantess,0
smalless,0
miniboy,0
minigirl,0
mature_male,0
muscular,0
muscular_female,0
skinny,0
slender,0
glamorous,0
chubby,0
busty,0
curvy,0
wet,0
pretty_wet_body,0
sweat,0
oiled,0
grey_skin,0
white_skin,0
red_skin,0
pink_skin,0
orange_skin,0
yellow_skin,0
green_skin,0
blue_skin,0
purple_skin,0
black_skin,0
stomach,0
navel,0
abs,0
lower_abdomen,0
waist,0
thin_stomach,0
slender_stomach,0
heavy_stomach,0
chubby_stomach,0
skinny_abs,0
thick_abs,0
chubby_abs,0
thin_waist,0
slender_waist,0
thick_waist,0
chubby_waist,0
breasts,0
areolae,0
nipples,0
flat_chest,0
small_breasts,0
medium_breasts,0
large_breasts,0
huge_breasts,0
gigantic_breasts,0
light_areolae,0
large_areolae,0
no_nipples,0
long_nipples,0
small_nipples,0
sagging_breasts,0
veiny_breasts,0
pointy_breasts,0
asymmetrical_breasts,0
dark_areolae,0
areola_slip,0
inverted_nipples,0
dark_nipples,0
ass,0
anal,0
flat_ass,0
huge_ass,0
spread_ass,0
arm,0
forearm,0
armpit,0
short_arm,0
long_arm,0
slender_arm,0
heavy_arm,0
thin_forearm,0
slender_forearm,0
